"COUNTRY","Country","SERIES","Series","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ROU","Romania","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,32.5430032543003,,
"ROU","Romania","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,34.8536930895171,,
"ROU","Romania","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,37.5418812442355,,
"ROU","Romania","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,40.1115222673147,,
"ROU","Romania","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,40.7257716863865,,
"ROU","Romania","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,43.5875213294406,,
"ROU","Romania","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,42.6596306415143,,
"ROU","Romania","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,41.3167919742359,,
"ROU","Romania","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,41.6462751834977,,
"ROU","Romania","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,40.1051815142515,,
"ROU","Romania","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,39.9645205320292,,
"LVA","Latvia","MEAN","Mean","2000","2000","PC","Percentage","0","Units",,,25.5027196165407,,
"LVA","Latvia","MEAN","Mean","2001","2001","PC","Percentage","0","Units",,,26.3228511284383,,
"LVA","Latvia","MEAN","Mean","2002","2002","PC","Percentage","0","Units",,,26.4979476991374,,
"LVA","Latvia","MEAN","Mean","2003","2003","PC","Percentage","0","Units",,,33.4539215636318,,
"LVA","Latvia","MEAN","Mean","2004","2004","PC","Percentage","0","Units",,,34.9195219368956,,
"LVA","Latvia","MEAN","Mean","2005","2005","PC","Percentage","0","Units",,,30.084881482636,,
"LVA","Latvia","MEAN","Mean","2006","2006","PC","Percentage","0","Units",,,27.4530938379703,,
"LVA","Latvia","MEAN","Mean","2007","2007","PC","Percentage","0","Units",,,28.5979201962261,,
"LVA","Latvia","MEAN","Mean","2008","2008","PC","Percentage","0","Units",,,31.5807488184358,,
"LVA","Latvia","MEAN","Mean","2009","2009","PC","Percentage","0","Units",,,36.9855001436323,,
"LVA","Latvia","MEAN","Mean","2010","2010","PC","Percentage","0","Units",,,38.228838009376,,
"LVA","Latvia","MEAN","Mean","2011","2011","PC","Percentage","0","Units",,,40.549744564575,,
"LVA","Latvia","MEAN","Mean","2012","2012","PC","Percentage","0","Units",,,39.1032747928064,,
"LVA","Latvia","MEAN","Mean","2013","2013","PC","Percentage","0","Units",,,37.3720264535159,,
"LVA","Latvia","MEAN","Mean","2014","2014","PC","Percentage","0","Units",,,39.4121269494135,,
"LVA","Latvia","MEAN","Mean","2015","2015","PC","Percentage","0","Units",,,41.4912070407816,,
"LVA","Latvia","MEAN","Mean","2016","2016","PC","Percentage","0","Units",,,40.6071728779538,,
"LVA","Latvia","MEAN","Mean","2017","2017","PC","Percentage","0","Units",,,38.6750786666031,,
"LVA","Latvia","MEAN","Mean","2018","2018","PC","Percentage","0","Units",,,37.55541537134,,
"LVA","Latvia","MEAN","Mean","2019","2019","PC","Percentage","0","Units",,,35.0336878986827,,
"LVA","Latvia","MEAN","Mean","2020","2020","PC","Percentage","0","Units",,,32.9873097168957,,
"LVA","Latvia","MEAN","Mean","2021","2021","PC","Percentage","0","Units",,,34.3248603913447,,
"LVA","Latvia","MEAN","Mean","2022","2022","PC","Percentage","0","Units",,,31.9248701527656,,
"AUS","Australia","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,57.6945244956772,,
"AUS","Australia","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,58.1434599156118,,
"AUS","Australia","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,57.52,,
"AUS","Australia","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,58.3094928478544,,
"AUS","Australia","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,58.425,,
"AUS","Australia","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,57.4614472123369,,
"AUS","Australia","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,53.8222222222222,,
"AUS","Australia","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,54.4712765957447,,
"AUS","Australia","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,52.212,,
"AUS","Australia","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,54.378,,
"AUS","Australia","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,54.2761904761905,,
"AUS","Australia","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,53.5727272727273,,
"AUS","Australia","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,52.7304347826087,,
"AUS","Australia","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,53.9635732870772,,
"AUS","Australia","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,53.0546357615894,,
"AUS","Australia","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,53.2998610098007,,
"AUS","Australia","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,53.816,,
"AUS","Australia","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,54.2466822794692,,
"AUS","Australia","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,53.591654247392,,
"AUS","Australia","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,53.8372093023256,,
"AUS","Australia","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,52.6029309141661,,
"AUS","Australia","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,51.5410273515677,,
"AUS","Australia","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,53.6015831134565,,
"BEL","Belgium","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,50.5042436345482,,
"BEL","Belgium","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,49.6181059107888,,
"BEL","Belgium","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,50.1445817763725,,
"BEL","Belgium","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,48.7615193026152,,
"BEL","Belgium","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,48.3862547160192,,
"BEL","Belgium","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,48.295360053218,,
"BEL","Belgium","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,47.5514594907036,,
"BEL","Belgium","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,47.903514557618,,
"BEL","Belgium","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,47.9601148209699,,
"BEL","Belgium","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,49.4270616873479,,
"BEL","Belgium","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,48.2594707399785,,
"BEL","Belgium","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,48.6366291433919,,
"BEL","Belgium","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,48.3188157640366,,
"BEL","Belgium","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,49.3573247884315,,
"BEL","Belgium","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,47.2555261294806,,
"BEL","Belgium","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,45.3334004125371,,
"BEL","Belgium","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,45.7062146892655,,
"BEL","Belgium","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,45.283449587825,,
"BEL","Belgium","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,42.6937158469945,,
"BEL","Belgium","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,41.9852353206738,,
"BEL","Belgium","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,41.6410387516355,,
"BEL","Belgium","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,40.1460541206424,,
"BEL","Belgium","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,40.883985011757,,
"CAN","Canada","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,41.4028553693358,,
"CAN","Canada","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,40.3823178016726,,
"CAN","Canada","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,40.2352941176471,,
"CAN","Canada","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,40.0346620450607,,
"CAN","Canada","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,39.3871866295265,,
"CAN","Canada","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,40.2647545504688,,
"CAN","Canada","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,40,,
"CAN","Canada","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,39.6359959555106,,
"CAN","Canada","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,41.439205955335,,
"CAN","Canada","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,41.9187145557656,,
"CAN","Canada","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,42.8309665597801,,
"CAN","Canada","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,43.8636363636364,,
"CAN","Canada","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,44.0229378032642,,
"CAN","Canada","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,43.9341421143848,,
"CAN","Canada","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,43.9932318104907,,
"CAN","Canada","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,44.4259567387687,,
"CAN","Canada","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,44.2299959790913,,
"CAN","Canada","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,45.48,,
"CAN","Canada","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,51.4,,
"CAN","Canada","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,51.2307692307692,,
"CAN","Canada","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,48.8729874776386,,
"CAN","Canada","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,48.9324466223311,,
"CAN","Canada","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,49.058507061197,,
"CZE","Czechia","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,32.4427480916031,,
"CZE","Czechia","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,35.3631798571328,,
"CZE","Czechia","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,39.0563334557982,,
"CZE","Czechia","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,39.5199817949415,,
"CZE","Czechia","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,40.2984259279478,,
"CZE","Czechia","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,41.1619757531156,,
"CZE","Czechia","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,42.3665738951446,,
"CZE","Czechia","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,40.7481540981309,,
"CZE","Czechia","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,38.3465646207999,,
"CZE","Czechia","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,38.3267259523977,,
"CZE","Czechia","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,37.6835111663634,,
"CZE","Czechia","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,37.131631629954,,
"CZE","Czechia","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,36.3685957175979,,
"CZE","Czechia","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,36.864726488817,,
"CZE","Czechia","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,37.2088951146909,,
"CZE","Czechia","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,38.7760263002613,,
"CZE","Czechia","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,39.6285325434313,,
"CZE","Czechia","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,40.9790261893231,,
"CZE","Czechia","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,41.8037280701754,,
"CZE","Czechia","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,42.9266431365067,,
"CZE","Czechia","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,43.9825274890797,,
"CZE","Czechia","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,43.2198811453269,,
"CZE","Czechia","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,43.2946710139505,,
"FRA","France","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,61.696575903208,,
"FRA","France","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,63.1192034493004,,
"FRA","France","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,63.1699607312247,,
"FRA","France","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,63.8748364158016,,
"FRA","France","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,65.7691878957514,,
"FRA","France","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,67.0270609770218,,
"FRA","France","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,63.3714683792315,,
"FRA","France","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,63.3070285714286,,
"FRA","France","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,62.9548217377955,,
"FRA","France","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,62.7545811570248,,
"FRA","France","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,62.1063561781185,,
"FRA","France","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,61.979931842447,,
"FRA","France","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,63.0740692267527,,
"FRA","France","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,62.8072609705405,,
"FRA","France","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,62.5872670961272,,
"FRA","France","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,62.3412250540554,,
"FRA","France","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,62.0135319311814,,
"FRA","France","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,61.7894728308693,,
"FRA","France","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,61.6091435964919,,
"FRA","France","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,61.4990196731938,,
"FRA","France","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,61.1944925804635,,
"FRA","France","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,60.971243144408,,
"FRA","France","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,60.887939382021,,
"GRC","Greece","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,48.3135824977211,,
"GRC","Greece","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,46.8059829059829,,
"GRC","Greece","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,46.8420625253756,,
"GRC","Greece","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,41.8572640981108,,
"GRC","Greece","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,41.9707183826608,,
"GRC","Greece","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,43.7478468832857,,
"GRC","Greece","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,43.6533658239415,,
"GRC","Greece","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,44.499145434075,,
"GRC","Greece","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,46.1560597102062,,
"GRC","Greece","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,46.3361575026211,,
"GRC","Greece","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,46.5362038743314,,
"GRC","Greece","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,48.5823885576059,,
"GRC","Greece","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,41.0770624324264,,
"GRC","Greece","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,43.3286777595642,,
"GRC","Greece","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,42.0775384615385,,
"GRC","Greece","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,42.3215881846154,,
"GRC","Greece","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,43.9385259391771,,
"GRC","Greece","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,43.27803270745,,
"GRC","Greece","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,45.5005822658459,,
"GRC","Greece","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,50.1828848971147,,
"GRC","Greece","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,50.9172919231008,,
"GRC","Greece","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,49.7543825842599,,
"GRC","Greece","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,50.6065422752256,,
"HUN","Hungary","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,36.4942610985488,,
"HUN","Hungary","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,50.0369022153838,,
"HUN","Hungary","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,56.9826544799763,,
"HUN","Hungary","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,46.7342131827869,,
"HUN","Hungary","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,47.2665655935075,,
"HUN","Hungary","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,46.3252684021033,,
"HUN","Hungary","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,47.669895507589,,
"HUN","Hungary","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,46.7433114246362,,
"HUN","Hungary","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,46,,
"HUN","Hungary","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,46.6627944161277,,
"HUN","Hungary","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,47.4193548387097,,
"HUN","Hungary","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,49.4958404457164,,
"HUN","Hungary","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,53.8961716332279,,
"HUN","Hungary","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,53.8612468329037,,
"HUN","Hungary","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,53.5572006732905,,
"HUN","Hungary","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,52.5,,
"HUN","Hungary","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,51.1950114842864,,
"HUN","Hungary","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,52.0616664627432,,
"HUN","Hungary","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,50.5955981829581,,
"HUN","Hungary","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,49.3704440026508,,
"HUN","Hungary","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,48.3551732526813,,
"HUN","Hungary","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,45.5343119102439,,
"HUN","Hungary","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,47.9989305778924,,
"IRL","Ireland","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,48.0056527115351,,
"IRL","Ireland","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,37.1943371943372,,
"IRL","Ireland","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,36.4564564564565,,
"IRL","Ireland","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,36.4256705383963,,
"IRL","Ireland","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,37.448018324259,,
"IRL","Ireland","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,38.4583128583129,,
"IRL","Ireland","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,42.125550660793,,
"IRL","Ireland","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,42.7253286343612,,
"IRL","Ireland","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,42.118495095407,,
"IRL","Ireland","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,37.6072627693773,,
"IRL","Ireland","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,45.335429769392,,
"IRL","Ireland","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,44.4287211740042,,
"IRL","Ireland","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,45.335429769392,,
"IRL","Ireland","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,44.6519810794012,,
"IRL","Ireland","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,40.4583723105706,,
"IRL","Ireland","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,39.2261376209086,,
"IRL","Ireland","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,42.3535142523399,,
"IRL","Ireland","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,42.1610412172353,,
"IRL","Ireland","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,49.6619864794592,,
"IRL","Ireland","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,48.8319485984868,,
"IRL","Ireland","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,47.8402861847642,,
"IRL","Ireland","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,46.156870921969,,
"IRL","Ireland","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,47.5144259490858,,
"JPN","Japan","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,32.2167487684729,,
"JPN","Japan","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,32.1150097465887,,
"JPN","Japan","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,32.5478645066274,,
"JPN","Japan","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,33.0838323353293,,
"JPN","Japan","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,33.5862417804755,,
"JPN","Japan","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,33.4507042253521,,
"JPN","Japan","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,33.8399189463019,,
"JPN","Japan","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,34.0759493670886,,
"JPN","Japan","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,34.6444780635401,,
"JPN","Japan","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,36.1811631497684,,
"JPN","Japan","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,37.3103087388802,,
"JPN","Japan","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,38.1799163179916,,
"JPN","Japan","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,38.3255330213209,,
"JPN","Japan","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,39.0104166666667,,
"JPN","Japan","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,39.287587971849,,
"JPN","Japan","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,39.668754745634,,
"JPN","Japan","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,40.3696185800604,,
"JPN","Japan","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,41.5872155161574,,
"JPN","Japan","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,42.6574039304043,,
"JPN","Japan","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,43.6375636725059,,
"JPN","Japan","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,45.1708302145709,,
"JPN","Japan","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,44.9016784342871,,
"JPN","Japan","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,45.6422177576694,,
"KOR","Korea","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,28.7957815869418,,
"KOR","Korea","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,31.805613836872,,
"KOR","Korea","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,33.417813824346,,
"KOR","Korea","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,33.9987895214942,,
"KOR","Korea","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,35.3093684100444,,
"KOR","Korea","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,37.2865420807569,,
"KOR","Korea","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,38.9222222222222,,
"KOR","Korea","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,42.8560452536472,,
"KOR","Korea","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,43.603889457523,,
"KOR","Korea","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,45.2,,
"KOR","Korea","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,45.0684133915575,,
"KOR","Korea","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,45.4789798532666,,
"KOR","Korea","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,42.9439210408255,,
"KOR","Korea","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,44.2186895292856,,
"KOR","Korea","MEDIAN","Median","2014","2014","PC","Percentage","0","Units",,,45.848,,
"KOR","Korea","MEDIAN","Median","2015","2015","PC","Percentage","0","Units",,,48.5925,,
"KOR","Korea","MEDIAN","Median","2016","2016","PC","Percentage","0","Units",,,50.4108,,
"KOR","Korea","MEDIAN","Median","2017","2017","PC","Percentage","0","Units",,,52.8369639542835,,
"KOR","Korea","MEDIAN","Median","2018","2018","PC","Percentage","0","Units",,,58.569780424265,,
"KOR","Korea","MEDIAN","Median","2019","2019","PC","Percentage","0","Units",,,62.6624775583483,,
"KOR","Korea","MEDIAN","Median","2020","2020","PC","Percentage","0","Units",,,62.4509957387599,,
"KOR","Korea","MEDIAN","Median","2021","2021","PC","Percentage","0","Units",,,61.362962962963,,
"KOR","Korea","MEDIAN","Median","2022","2022","PC","Percentage","0","Units",,,60.8628199014465,,
"LUX","Luxembourg","MEDIAN","Median","2000","2000","PC","Percentage","0","Units",,,52.0211369555796,,
"LUX","Luxembourg","MEDIAN","Median","2001","2001","PC","Percentage","0","Units",,,53.2661168207024,,
"LUX","Luxembourg","MEDIAN","Median","2002","2002","PC","Percentage","0","Units",,,52.2444,,
"LUX","Luxembourg","MEDIAN","Median","2003","2003","PC","Percentage","0","Units",,,53.271840512638,,
"LUX","Luxembourg","MEDIAN","Median","2004","2004","PC","Percentage","0","Units",,,52.3648205122096,,
"LUX","Luxembourg","MEDIAN","Median","2005","2005","PC","Percentage","0","Units",,,52.7221290150817,,
"LUX","Luxembourg","MEDIAN","Median","2006","2006","PC","Percentage","0","Units",,,53.8214285714286,,
"LUX","Luxembourg","MEDIAN","Median","2007","2007","PC","Percentage","0","Units",,,54.1635296267532,,
"LUX","Luxembourg","MEDIAN","Median","2008","2008","PC","Percentage","0","Units",,,53.3589831937959,,
"LUX","Luxembourg","MEDIAN","Median","2009","2009","PC","Percentage","0","Units",,,54.2261623888169,,
"LUX","Luxembourg","MEDIAN","Median","2010","2010","PC","Percentage","0","Units",,,55.4146341463415,,
"LUX","Luxembourg","MEDIAN","Median","2011","2011","PC","Percentage","0","Units",,,55.8632816200963,,
"LUX","Luxembourg","MEDIAN","Median","2012","2012","PC","Percentage","0","Units",,,55.5061815856059,,
"LUX","Luxembourg","MEDIAN","Median","2013","2013","PC","Percentage","0","Units",,,54.8296804254126,,
